MotorPowerKw,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
71.15,202,60.4,406.4,1449.78
71.26,202,58.8,409.6,1449.92
71.37,202,59.6,412.8,1448
71.47,202,62.6,416,1448.5
71.57,202,60.6,419.2,1448.2
71.66,202,59.4,422.4,1450.17
71.75,202,61.9,425.6,1449.65
71.84,202,59.4,428.8,1449.6
71.92,203,58.1,432,1447.45
71.99,203,59.3,435.2,1448.59
72.06,203,59.5,438.4,1447.97
72.12,203,60.5,441.6,1450.08
72.18,203,59.9,444.8,1448.71
72.23,203,60.9,448,1450.94
72.28,203,61,451.2,1450.89
72.31,203,61.8,454.4,1451.17
72.34,203,59.1,457.6,1448.39
72.37,203,60.5,460.8,1449.32
72.39,203,58.8,464,1449.28
72.4,203,61.4,467.2,1450.11
72.4,203,60.5,470.4,1449.45
72.4,203,58.8,473.6,1449.24
72.39,203,60.1,476.8,1449.43
72.37,203,58.7,480,1452.58
72.35,203,59.4,483.2,1451.55
72.32,203,60.8,486.4,1452.13
72.28,203,60.6,489.6,1451.56
72.24,203,59.9,492.8,1449.48
72.19,203,60.3,496,1449.37
72.13,203,60.2,499.2,1447.06
72.07,203,60.7,502.4,1449.93
72,203,60.3,505.6,1452.72
71.93,203,60.5,508.8,1451.34
71.85,203,60.2,512,1450.11
71.76,202,61.3,515.2,1451.08
71.68,202,57.9,518.4,1449.18
71.58,202,62.1,521.6,1447.74
71.48,202,60.5,524.8,1448.71
71.38,202,58.7,528,1454.32
71.27,202,59.5,531.2,1449.75
71.16,202,59.4,534.4,1451.97
71.05,201,58,537.6,1448.95
70.93,201,61.4,540.8,1449.45
70.81,201,61.4,544,1451.27
70.69,201,60.5,547.2,1447.77
70.57,201,59.6,550.4,1449.87
70.44,201,59.5,553.6,1450.14
70.32,200,60.5,556.8,1450.54
70.19,200,57.8,560,1450.17
70.06,200,58.6,563.2,1451.65
69.93,200,57.5,566.4,1449.51
69.8,200,60.2,569.6,1451.35
69.68,200,59.1,572.8,1448.17
69.55,199,59.3,576,1448.85
69.43,199,58.2,579.2,1451.04
69.3,199,59.5,582.4,1448.82
69.18,199,60.4,585.6,1449.64
69.06,199,61.3,588.8,1451.42
68.94,199,58.4,592,1448.9
68.83,198,59.4,595.2,1451.4
68.72,198,61.9,598.4,1449.02
68.61,198,61,601.6,1451.95
68.51,198,58.8,604.8,1452.13
68.41,198,62.3,608,1447.3
68.32,198,60.4,611.2,1449.88
68.23,198,60.2,614.4,1449.89
68.15,197,63.3,617.6,1447.91
68.07,197,61.3,620.8,1450.85
67.99,197,60.9,624,1450.76
67.93,197,61.7,627.2,1450.4
67.87,197,58.8,630.4,1449.79
67.81,197,58.4,633.6,1450.23
67.76,197,57.6,636.8,1448.76
67.72,197,59,640,1449.98
67.68,197,60.2,643.2,1451.33
67.65,197,60,646.4,1450.05
67.63,197,58.3,649.6,1449.42
67.61,197,58.4,652.8,1449.48
67.6,197,58.8,656,1448.87
67.6,197,63.1,659.2,1452.38
67.6,197,59,662.4,1449.75
67.62,197,59.1,665.6,1449.53
67.63,197,60.1,668.8,1447.74
67.66,197,60,672,1451.7
67.69,197,59.4,675.2,1451.45
67.73,197,61.2,678.4,1449.11
67.77,197,58.8,681.6,1450.71
67.82,197,58.6,684.8,1449.26
67.88,197,58.9,688,1449.26
67.94,197,59.7,691.2,1450.68
68.01,197,60.6,694.4,1449.09
68.09,197,61.7,697.6,1448.11
68.17,198,59.8,700.8,1450.01
68.25,198,60.2,704,1452.49
68.34,198,59.3,707.2,1450.61
68.44,198,61.7,710.4,1451.76
68.53,198,57.5,713.6,1450.29
68.64,198,58.9,716.8,1448.49
68.75,198,62.1,720,1449.36
68.86,198,60.1,723.2,1449.07
68.97,199,62.3,726.4,1448.89
69.09,199,59.2,729.6,1450.98
69.21,199,61.7,732.8,1450.69
69.33,199,60.3,736,1450.33
69.45,199,59.4,739.2,1450.11
69.58,199,61,742.4,1451.24
69.71,200,59.2,745.6,1450.39
69.83,200,59.6,748.8,1450.06
69.96,200,56.7,752,1448.37
70.09,200,63,755.2,1450.54
70.22,200,60.4,758.4,1448.42
70.35,200,58.6,761.6,1448.97
70.47,201,59.3,764.8,1449.71
70.6,201,59,768,1449.84
70.72,201,60,771.2,1450.48
70.84,201,60.4,774.4,1451.28
70.96,201,61.1,777.6,1449.75
71.08,201,60.6,780.8,1448.32
71.19,202,59.9,784,1449.32
71.3,202,60.1,787.2,1449.91
71.4,202,58,790.4,1449.95
71.51,202,60.9,793.6,1449.16
71.6,202,59,796.8,1448.78
71.7,202,59.6,0,1450.4
71.79,202,57.4,3.2,1451.1
71.87,203,58.9,6.4,1449.15
71.95,203,60.7,9.6,1449.67
72.02,203,59.5,12.8,1449.88
72.08,203,60.9,16,1450.68
72.15,203,58.9,19.2,1451.1
72.2,203,60,22.4,1449.88
72.25,203,60.5,25.6,1449.74
72.29,203,60.7,28.8,1449.61
72.32,203,61,32,1447.65
72.35,203,61.4,35.2,1450.67
72.37,203,62.3,38.4,1450.57
72.39,203,59.8,41.6,1448.39
72.4,203,63.7,44.8,1448.99
72.4,203,58.8,48,1450.22
72.39,203,62.1,51.2,1449.82
72.38,203,60.1,54.4,1451.19
72.36,203,60.1,57.6,1453.22
72.34,203,59.8,60.8,1452.14
72.3,203,61,64,1447.84
72.27,203,58.3,67.2,1446.57
72.22,203,62.3,70.4,1449.1
72.17,203,61.1,73.6,1449.11
72.11,203,59.1,76.8,1451.22
72.05,203,61.6,80,1448.39
71.98,203,61.2,83.2,1447.6
71.9,203,58.8,86.4,1448.94
71.82,202,62.4,89.6,1451.56
71.73,202,58.8,92.8,1453.19
71.64,202,59.8,96,1451.46
71.55,202,58.6,99.2,1452.56
71.45,202,61.4,102.4,1448.54
71.34,202,60.3,105.6,1451.74
71.23,202,59.1,108.8,1449.56
71.12,202,60.8,112,1449.51
71.01,201,61.8,115.2,1449.55
70.89,201,59.9,118.4,1449.58
70.77,201,61,121.6,1451.82
70.65,201,58.5,124.8,1451.21
70.52,201,59,128,1448.14
70.4,201,57.6,131.2,1450.95
70.27,200,59.4,134.4,1449.11
70.14,200,57.9,137.6,1449.34
70.02,200,60,140.8,1450.5
69.89,200,59.4,144,1448.97
69.76,200,58.5,147.2,1448.87
69.63,200,60.9,150.4,1452.01
69.51,199,57.7,153.6,1447.66
69.38,199,62.8,156.8,1451.58
69.26,199,57.7,160,1451.17
69.14,199,58.8,163.2,1451.6
69.02,199,60.3,166.4,1450.88
68.9,199,60.8,169.6,1448.79
68.79,198,60.3,172.8,1450.56
68.68,198,57.4,176,1451.11
68.58,198,62.2,179.2,1450.61
68.48,198,60.1,182.4,1448.68
68.38,198,59,185.6,1453.04
68.29,198,59.1,188.8,1450.17
68.2,198,57.8,192,1451.02
68.12,197,61.1,195.2,1450.34
68.04,197,60.1,198.4,1450.4
67.97,197,60.6,201.6,1453.21
67.9,197,59.6,204.8,1449.87
67.84,197,63,208,1450.2
67.79,197,61,211.2,1449.43
67.74,197,58.7,214.4,1447.69
67.7,197,57.8,217.6,1449.29
67.67,197,58.2,220.8,1451.18
67.64,197,61.3,224,1451.76
67.62,197,59.4,227.2,1453.55
67.61,197,58.7,230.4,1451.3
67.6,197,61.3,233.6,1450.3
67.6,197,61.9,236.8,1452.56
67.61,197,59.7,240,1448.65
67.62,197,57.2,243.2,1450.64
67.64,197,60,246.4,1450.12
67.67,197,57.8,249.6,1449.57
67.7,197,59.9,252.8,1447.47
67.74,197,60.7,256,1450.7
67.79,197,59.1,259.2,1453.79
67.84,197,62.9,262.4,1452.51
67.9,197,60.5,265.6,1450.22
67.97,197,61.4,268.8,1451.38
68.04,197,63,272,1449.85
68.11,197,62,275.2,1452.26
68.19,198,59.8,278.4,1449.26
68.28,198,59.3,281.6,1448.71
68.37,198,60.3,284.8,1450.66
68.47,198,62,288,1449.81
68.57,198,57.1,291.2,1451.4
68.68,198,59.7,294.4,1450.69
68.78,198,58,297.6,1450.38
68.9,199,57.8,300.8,1449.59
69.01,199,59.2,304,1449.01
69.13,199,60.6,307.2,1449.88
69.25,199,59.4,310.4,1449.77
69.37,199,59.2,313.6,1449.91
69.5,199,59.8,316.8,1450.7
69.62,199,58,320,1451.94
69.75,200,59,323.2,1451.65
69.88,200,60.9,326.4,1449.81
70.01,200,58.8,329.6,1448.32
70.14,200,60,332.8,1451.99
70.26,200,58.1,336,1450.87
70.39,201,58.5,339.2,1451.17
70.52,201,61.9,342.4,1450.17
70.64,201,58.5,345.6,1449.45
70.76,201,58.4,348.8,1450.39
70.88,201,59.6,352,1447.81
71,201,62,355.2,1449.81
71.12,202,58.4,358.4,1452.58
71.23,202,59.8,361.6,1448.94
71.34,202,58.2,364.8,1451.33
71.44,202,60,368,1450.52
71.54,202,59.6,371.2,1449.63
71.64,202,60.2,374.4,1448.09
71.73,202,58.4,377.6,1449.54
71.82,202,62.4,380.8,1450.27
71.9,203,59.6,384,1450.81
71.97,203,62.4,387.2,1449.84
72.04,203,60.8,390.4,1449.74
72.11,203,61.2,393.6,1450.59
72.17,203,61.2,396.8,1448.86
72.22,203,60.3,400,1451.41
72.26,203,59.4,403.2,1450.81
72.3,203,60,406.4,1453.06
72.34,203,59.9,409.6,1449.12
72.36,203,58.5,412.8,1448.04
72.38,203,58,416,1450.22
72.39,203,58.9,419.2,1452.47
72.4,203,61.8,422.4,1450.93
72.4,203,60.9,425.6,1449.71
72.39,203,60.5,428.8,1450.5
72.38,203,61.5,432,1449.32
72.35,203,61.1,435.2,1449.96
72.33,203,59.8,438.4,1451.61
72.29,203,59.1,441.6,1449.64
72.25,203,58.4,444.8,1451.68
72.2,203,59.6,448,1449.19
72.15,203,58.9,451.2,1450.83
72.09,203,62,454.4,1452.95
72.02,203,59.5,457.6,1449.4
71.95,203,58.2,460.8,1450
71.87,203,62,464,1451.7
71.79,202,59.8,467.2,1450.56
71.7,202,61.1,470.4,1450.29
71.61,202,60.9,473.6,1448.46
71.51,202,61,476.8,1449.15
71.41,202,60.3,480,1448.12
71.31,202,63.7,483.2,1448.87
71.2,202,61.1,486.4,1448
71.08,201,60.9,489.6,1450.73
70.97,201,59.5,492.8,1448.82
70.85,201,60.5,496,1449.78
70.73,201,62,499.2,1450.96
70.6,201,59.4,502.4,1451.51
70.48,201,59,505.6,1448.89
70.35,200,60.2,508.8,1448.26
70.23,200,62,512,1449.82
70.1,200,60.9,515.2,1450.47
69.97,200,58.8,518.4,1449.7
69.84,200,61.5,521.6,1449.51
69.71,200,60.7,524.8,1450.48
69.59,199,59.4,528,1449.97
69.46,199,61.1,531.2,1452.48
69.34,199,60.7,534.4,1449.92
69.22,199,60.2,537.6,1453.51
69.1,199,59.7,540.8,1451.44
68.98,199,61.5,544,1451.62
68.86,198,61,547.2,1451.15
68.75,198,60.3,550.4,1451.02
68.64,198,60.2,553.6,1449.14
68.54,198,58.3,556.8,1451.86
68.44,198,58.6,560,1450.53
68.35,198,62.1,563.2,1452.44
68.26,198,61.8,566.4,1448.12
68.17,198,60.7,569.6,1448.65
68.09,197,59.5,572.8,1449.64
68.02,197,60.9,576,1450.83
67.95,197,61.2,579.2,1450.15
67.88,197,58.7,582.4,1449.28
67.83,197,61.5,585.6,1449.51
67.77,197,59,588.8,1450.03
67.73,197,60.1,592,1450.69
67.69,197,61.3,595.2,1449.89
67.66,197,60.9,598.4,1448.59
67.63,197,60.5,601.6,1449.33
67.62,197,57,604.8,1451.47
67.6,197,58.9,608,1448.98
67.6,197,58.8,611.2,1451.13
67.6,197,57.8,614.4,1451.34
67.61,197,59.8,617.6,1450.97
67.63,197,60.5,620.8,1450.56
67.65,197,57.8,624,1448.41
67.68,197,58.2,627.2,1451.04
67.72,197,58.9,630.4,1448.45
67.76,197,60.7,633.6,1447.39
67.81,197,60.8,636.8,1449.02
67.86,197,61.5,640,1450.51
67.92,197,60.2,643.2,1449.97
67.99,197,61.3,646.4,1449.7
68.06,197,60.1,649.6,1449.98
68.14,197,59,652.8,1450.32
68.22,198,58.3,656,1450.97
68.31,198,61.5,659.2,1449.3
68.41,198,59,662.4,1449.77
68.51,198,61.5,665.6,1450.88
68.61,198,60,668.8,1452.84
68.71,198,60.1,672,1449.38
68.82,198,60.9,675.2,1448.46
68.94,199,58.9,678.4,1452.06
69.05,199,60.2,681.6,1447.46
69.17,199,61.3,684.8,1452.05
69.29,199,61.2,688,1450.01
69.42,199,61.8,691.2,1449.61
69.54,199,57.9,694.4,1450.38
69.67,200,59.6,697.6,1451.5
69.8,200,58.7,700.8,1451.01
69.92,200,59.3,704,1448.91
70.05,200,61.8,707.2,1448.94
70.18,200,61,710.4,1450.53
70.31,200,59.6,713.6,1451.49
70.43,201,61.6,716.8,1450.64
70.56,201,60.6,720,1448.36
70.68,201,60.4,723.2,1447.81
70.81,201,59.8,726.4,1450.96
70.93,201,60.9,729.6,1448.48
71.04,201,58.3,732.8,1451.68
71.16,202,59.9,736,1451.53
71.27,202,62.3,739.2,1451.17
71.37,202,60.5,742.4,1446.38
71.48,202,59.7,745.6,1449.07
71.58,202,58.8,748.8,1451.24
71.67,202,60.3,752,1452.62
71.76,202,59.3,755.2,1452.2
71.84,202,59.5,758.4,1452.14
71.92,203,59.4,761.6,1451.72
72,203,61.8,764.8,1449.24
72.07,203,60.7,768,1447.81
72.13,203,58.3,771.2,1450.96
72.18,203,58.9,774.4,1448.04
72.23,203,60.1,777.6,1452.4
72.28,203,57.2,780.8,1449.44
72.31,203,59.3,784,1449.57
72.35,203,59.1,787.2,1449.41
72.37,203,60.6,790.4,1448.41
72.39,203,57.3,793.6,1448.84
72.4,203,60.1,796.8,1449.98
72.4,203,60.7,0,1451.42
72.4,203,57.5,3.2,1448.23
72.39,203,59.3,6.4,1448.94
72.37,203,61.1,9.6,1451.08
72.35,203,61.4,12.8,1450.65
72.31,203,59.1,16,1450.55
72.28,203,59.1,19.2,1449.44
72.23,203,61.1,22.4,1450.99
72.18,203,59.6,25.6,1449.51
72.13,203,58.9,28.8,1450.26
72.07,203,60.2,32,1450.57
72,203,62,35.2,1451.3
71.92,203,59.2,38.4,1450.88
71.84,202,60.7,41.6,1450.39
71.76,202,63,44.8,1450.35
71.67,202,59.8,48,1449.44
71.58,202,59.6,51.2,1450.3
71.48,202,60.2,54.4,1449.67
71.37,202,58.1,57.6,1451.34
71.27,202,58.1,60.8,1450.17
71.16,202,58.9,64,1450.85
71.04,201,59.6,67.2,1450.32
70.93,201,58.3,70.4,1449.96
70.81,201,61,73.6,1449.74
70.68,201,58.1,76.8,1449.43
70.56,201,60.4,80,1449.29
70.43,201,58,83.2,1450.93
70.31,200,60,86.4,1448
70.18,200,60.9,89.6,1449.16
70.05,200,61.1,92.8,1451
69.92,200,58.4,96,1450.71
69.8,200,59.4,99.2,1450.73
69.67,200,60.5,102.4,1449.88
69.54,199,60.2,105.6,1449.7
69.42,199,62.1,108.8,1452.33
69.29,199,60.4,112,1449.18
69.17,199,58.9,115.2,1451.3
69.05,199,57,118.4,1451.55
68.94,199,61.7,121.6,1449.16
68.82,198,60.8,124.8,1448.06
68.71,198,59.1,128,1447.48
68.61,198,58.5,131.2,1450.35
68.51,198,58,134.4,1448.16
68.41,198,60.6,137.6,1447.6
68.31,198,59.6,140.8,1450.67
68.22,198,62.4,144,1450.71
68.14,197,59.9,147.2,1448.76
68.06,197,60.2,150.4,1448.08
67.99,197,60.6,153.6,1454.83
67.92,197,57.3,156.8,1452.68
67.86,197,60.2,160,1448.26
67.81,197,58.9,163.2,1451
67.76,197,59.3,166.4,1452
67.72,197,60.1,169.6,1451.74
67.68,197,58.5,172.8,1449.67
67.65,197,61.3,176,1449.17
67.63,197,61.4,179.2,1449.54
67.61,197,60.8,182.4,1450.66
67.6,197,63,185.6,1450.57
67.6,197,60.7,188.8,1451.59
67.6,197,59.8,192,1448.38
67.62,197,62.3,195.2,1450.17
67.63,197,61.7,198.4,1448.61
67.66,197,62.1,201.6,1451.74
67.69,197,59.4,204.8,1450.58
67.73,197,58.8,208,1450.98
67.77,197,59.3,211.2,1449.94
67.83,197,59.1,214.4,1449.36
67.88,197,57.7,217.6,1450.39
67.95,197,59,220.8,1448
68.02,197,61.1,224,1448.5
68.09,197,59.3,227.2,1449.41
68.17,198,61.4,230.4,1448.45
68.26,198,60.4,233.6,1451.44
68.35,198,62.5,236.8,1447.39
68.44,198,58.9,240,1451.81
68.54,198,57.3,243.2,1448.78
68.64,198,61,246.4,1448.93
68.75,198,58.5,249.6,1449.76
68.86,198,60.6,252.8,1453.04
68.98,199,61.9,256,1449.33
69.1,199,60.5,259.2,1450.5
69.22,199,60.8,262.4,1447.14
69.34,199,60.9,265.6,1450.56
69.46,199,59,268.8,1450.57
69.59,199,59.7,272,1448.57
69.71,200,57,275.2,1450.52
69.84,200,59.4,278.4,1450.15
69.97,200,59.6,281.6,1450.75
70.1,200,60.7,284.8,1448.28
70.23,200,59.7,288,1452.48
70.35,200,62.2,291.2,1451.54
70.48,201,60.5,294.4,1449.83
70.6,201,60.7,297.6,1450.32
70.73,201,60.7,300.8,1448.67
70.85,201,59.4,304,1448.11
70.97,201,60.7,307.2,1450.29
71.08,201,60.3,310.4,1450.91
71.2,202,59.8,313.6,1451.07
71.31,202,59.4,316.8,1449.45
71.41,202,60.2,320,1449.28
71.51,202,59,323.2,1450.28
71.61,202,61.2,326.4,1450.49
71.7,202,60.8,329.6,1448.68
71.79,202,58.7,332.8,1451.06
71.87,203,62.1,336,1451.89
71.95,203,56.8,339.2,1449.97
72.02,203,60.6,342.4,1451.99
72.09,203,59,345.6,1451.35
72.15,203,61.5,348.8,1449.86
72.2,203,60.4,352,1450.09
72.25,203,57.1,355.2,1449.43
72.29,203,60.4,358.4,1448.89
72.33,203,61.9,361.6,1449.85
72.35,203,59.9,364.8,1449.26
72.38,203,61.1,368,1448.75
72.39,203,62.8,371.2,1447.23
72.4,203,60.4,374.4,1451.16
72.4,203,60.4,377.6,1450.2
72.39,203,61.1,380.8,1448.86
72.38,203,60.6,384,1448.54
72.36,203,60.5,387.2,1448.45
72.34,203,62.1,390.4,1449.95
72.3,203,60.6,393.6,1450.66
72.26,203,61.3,396.8,1449.88
72.22,203,59.7,400,1450.43
72.17,203,60.3,403.2,1448.83
72.11,203,57.3,406.4,1448.1
72.04,203,59.4,409.6,1450.41
71.97,203,59.6,412.8,1450.38
71.9,203,59.8,416,1449.22
71.82,202,60.5,419.2,1448.66
71.73,202,59.1,422.4,1450.6
71.64,202,60.7,425.6,1449.61
71.54,202,59.6,428.8,1448.4
71.44,202,59,432,1448.04
71.34,202,59,435.2,1449.19
71.23,202,57.2,438.4,1449.13
71.12,202,60.6,441.6,1451.25
71,201,59.5,444.8,1452.12
70.88,201,62.2,448,1450.86
70.76,201,58.4,451.2,1450.01
70.64,201,60.5,454.4,1449.25
70.52,201,58.8,457.6,1450.37
70.39,201,59.5,460.8,1451.4
70.26,200,61.4,464,1449.31
70.14,200,59,467.2,1451.23
70.01,200,62.1,470.4,1449.26
69.88,200,60.9,473.6,1451.47
69.75,200,60.8,476.8,1450.95
69.62,199,61.4,480,1450.87
69.5,199,60.4,483.2,1452.7
69.37,199,60.3,486.4,1451.67
69.25,199,60.8,489.6,1452.92
69.13,199,59.2,492.8,1450.43
69.01,199,59.1,496,1448.93
68.9,199,59.1,499.2,1446.27
68.78,198,61,502.4,1451.65
68.68,198,62,505.6,1451.19
68.57,198,61.8,508.8,1451.41
68.47,198,61,512,1450.51
68.37,198,62,515.2,1450.69
68.28,198,63,518.4,1450.95
68.19,198,61.7,521.6,1450.18
68.11,197,59.6,524.8,1450.59
68.04,197,59.8,528,1448.14
67.97,197,57.1,531.2,1451.12
67.9,197,58.7,534.4,1450.48
67.84,197,60.3,537.6,1447.18
67.79,197,60.4,540.8,1452.64
67.74,197,60.3,544,1449.41
67.7,197,60.2,547.2,1450.17
67.67,197,58.2,550.4,1450.83
67.64,197,60.4,553.6,1448.21
67.62,197,60.4,556.8,1451.1
67.61,197,59.8,560,1451.52
67.6,197,61.4,563.2,1450.44
67.6,197,60.5,566.4,1448.98
67.61,197,58.6,569.6,1450.32
67.62,197,59.6,572.8,1449.47
67.64,197,60.6,576,1451.56
67.67,197,60.3,579.2,1449.17
67.7,197,58.6,582.4,1449.21
67.74,197,60.6,585.6,1447.96
67.79,197,60.3,588.8,1449.89
67.84,197,60.6,592,1450.29
67.9,197,60.8,595.2,1449.04
67.97,197,59.9,598.4,1449.65
68.04,197,59.5,601.6,1452.25
68.12,197,59.5,604.8,1452.21
68.2,198,63.9,608,1449.34
68.29,198,58.4,611.2,1449.66
68.38,198,59.5,614.4,1450.48
68.48,198,61.3,617.6,1451.98
68.58,198,60.4,620.8,1450.57
68.68,198,59.5,624,1448.55
68.79,198,61.3,627.2,1450.59
68.9,199,61.7,630.4,1448.96
69.02,199,57.8,633.6,1448.45
69.14,199,58.4,636.8,1451.07
69.26,199,61.6,640,1449.38
69.38,199,61.3,643.2,1448.42
69.51,199,59.8,646.4,1448.87
69.63,200,58.2,649.6,1450
69.76,200,60.5,652.8,1449.17
69.89,200,60.5,656,1448.6
70.02,200,57.5,659.2,1448.26
70.14,200,58.6,662.4,1450.19
70.27,200,60.2,665.6,1449.21
70.4,201,58.5,668.8,1449.1
70.52,201,58.1,672,1450.69
70.65,201,61.2,675.2,1448.3
70.77,201,60.3,678.4,1449.92
70.89,201,61.1,681.6,1449.88
71.01,201,58.9,684.8,1450.48
71.12,202,60.8,688,1447.54
71.23,202,60,691.2,1450.31
71.34,202,62.4,694.4,1448.95
71.45,202,60.7,697.6,1449.72
71.55,202,59.9,700.8,1450.1
71.64,202,59.2,704,1449.43
71.73,202,60,707.2,1449.95
71.82,202,60.7,710.4,1450.08
71.9,203,61,713.6,1448.66
71.98,203,58.9,716.8,1448.19
72.05,203,59.2,720,1450.97
72.11,203,59.3,723.2,1450.77
72.17,203,59.3,726.4,1451.66
72.22,203,59,729.6,1450.95
72.27,203,59,732.8,1449.31
72.3,203,60.9,736,1449.26
72.34,203,57.5,739.2,1448.12
72.36,203,62.6,742.4,1447.24
72.38,203,60.6,745.6,1449.17
72.39,203,59.6,748.8,1451.32
72.4,203,57.2,752,1450.31
72.4,203,63.6,755.2,1449.43
72.39,203,60.5,758.4,1449.89
72.37,203,61.5,761.6,1449.63
72.35,203,57.1,764.8,1448.18
72.32,203,60,768,1449.4
72.29,203,60.4,771.2,1449.06
72.25,203,59.9,774.4,1449.14
72.2,203,58.3,777.6,1449.77
72.15,203,59.7,780.8,1448.31
72.08,203,58,784,1449.67
72.02,203,58.9,787.2,1450.9
71.95,203,59.4,790.4,1450.26
71.87,203,60.7,793.6,1450.15
71.79,202,59.6,796.8,1450.7
71.7,202,61.2,0,1449.68
71.6,202,61.5,3.2,1449.85
71.51,202,60.3,6.4,1449.2
71.4,202,59.5,9.6,1449.43
71.3,202,58.1,12.8,1451.47
71.19,202,58,16,1450.48
71.08,201,59.5,19.2,1450.9
70.96,201,61.1,22.4,1450.05
70.84,201,59.4,25.6,1451.8
70.72,201,60.2,28.8,1449.38
70.6,201,60.4,32,1450.66
70.47,201,58.6,35.2,1450.5
70.35,200,58.5,38.4,1449.02
70.22,200,59.8,41.6,1448.89
70.09,200,61,44.8,1450.57
69.96,200,60.3,48,1451.32
69.83,200,59.4,51.2,1449.66
69.71,200,61.7,54.4,1451.32
69.58,199,60.9,57.6,1449.58
69.45,199,61.7,60.8,1448.54
69.33,199,59.7,64,1449.69
69.21,199,59.8,67.2,1450.39
69.09,199,58.3,70.4,1449.89
68.97,199,60.3,73.6,1449.86
68.86,198,58.6,76.8,1450.93
68.75,198,59.4,80,1447.86
68.64,198,60.8,83.2,1450.59
68.53,198,58.5,86.4,1451.67
68.44,198,60.6,89.6,1449.87
68.34,198,61.3,92.8,1451.22
68.25,198,60.9,96,1448.23
68.17,198,62.4,99.2,1448.68
68.09,197,60.5,102.4,1450.64
68.01,197,61.3,105.6,1452.03
67.94,197,60.8,108.8,1450.33
67.88,197,57.7,112,1448.4
67.82,197,59,115.2,1448.66
67.77,197,60.2,118.4,1452.67
67.73,197,58.8,121.6,1450.69
67.69,197,60.1,124.8,1451.13
67.66,197,60.2,128,1451.25
67.63,197,60.8,131.2,1448.02
67.62,197,61,134.4,1449.34
67.6,197,61.8,137.6,1450.78
67.6,197,59.7,140.8,1449.39
67.6,197,60.2,144,1449.03
67.61,197,58.2,147.2,1450.02
67.63,197,58.2,150.4,1450.03
67.65,197,59.2,153.6,1451.04
67.68,197,60.8,156.8,1448.77
67.72,197,61.5,160,1451.45
67.76,197,61.4,163.2,1451.03
67.81,197,60,166.4,1448.97
67.87,197,57.4,169.6,1451.5
67.93,197,60.5,172.8,1447.33
67.99,197,59.7,176,1448.89
68.07,197,60.3,179.2,1451.2
68.15,197,59.9,182.4,1451.12
68.23,198,59.5,185.6,1450.15
68.32,198,60.1,188.8,1449.05
68.41,198,59.4,192,1451.15
68.51,198,59.6,195.2,1449.35
68.61,198,58.1,198.4,1450.31
68.72,198,57.1,201.6,1448.24
68.83,198,60.8,204.8,1447.85
68.94,199,60.2,208,1450.47
69.06,199,58.9,211.2,1452.92
69.18,199,62.7,214.4,1451.97
69.3,199,57.5,217.6,1448.52
69.43,199,62.6,220.8,1449.35
69.55,199,60.8,224,1449.81
69.68,200,62.1,227.2,1452.02
69.8,200,59.4,230.4,1448.12
69.93,200,60.7,233.6,1450.99
70.06,200,60.3,236.8,1450.59
70.19,200,61,240,1447.3
70.32,200,62.2,243.2,1448.86
70.44,201,58.5,246.4,1449.71
70.57,201,59.2,249.6,1450.61
70.69,201,59.4,252.8,1451.72
70.81,201,60.4,256,1449.55
70.93,201,59.6,259.2,1450.98
71.05,201,60.9,262.4,1449.69
71.16,202,60.8,265.6,1451.95
71.27,202,60.5,268.8,1450.68
71.38,202,60.9,272,1450
71.48,202,63.7,275.2,1448.67
71.58,202,61.1,278.4,1448.49
71.68,202,61.4,281.6,1451.01
71.76,202,59.4,284.8,1451.28
71.85,203,59.9,288,1449.58
71.93,203,58.6,291.2,1449.24
72,203,59.8,294.4,1450.59
72.07,203,60.4,297.6,1449.65
72.13,203,58.3,300.8,1449.25
72.19,203,62.4,304,1448.76
72.24,203,59.8,307.2,1449.14
72.28,203,59.4,310.4,1449.84
72.32,203,58,313.6,1447.88
72.35,203,59.6,316.8,1450.16
72.37,203,60.8,320,1451.6
72.39,203,60.7,323.2,1453.9
72.4,203,60.2,326.4,1451.47
72.4,203,59.1,329.6,1450.25
72.4,203,61.8,332.8,1451.33
72.39,203,60.8,336,1449.81
72.37,203,61.1,339.2,1450.66
72.34,203,58.6,342.4,1448.54
72.31,203,59.3,345.6,1449.92
72.28,203,59.6,348.8,1449.22
72.23,203,60.6,352,1452.38
72.18,203,58.5,355.2,1449.31
72.12,203,61.3,358.4,1450.22
72.06,203,60.2,361.6,1448.91
71.99,203,57.6,364.8,1449.61
71.92,203,63.5,368,1450.64
71.84,202,57.1,371.2,1447.74
71.75,202,59.8,374.4,1450.82
71.66,202,61.1,377.6,1448.9
71.57,202,62,380.8,1449.93
71.47,202,60,384,1450.05
71.37,202,58.8,387.2,1448.41
71.26,202,59.8,390.4,1449.96
71.15,202,60,393.6,1445.98
71.04,201,59.9,396.8,1449.56
70.92,201,59.7,400,1451.64
70.8,201,61.8,403.2,1448.77
70.68,201,61.5,406.4,1449.8
70.55,201,57.8,409.6,1450.32
70.43,201,59.8,412.8,1450.5
70.3,200,62.1,416,1450.28
70.17,200,59.6,419.2,1450.7
70.05,200,57.6,422.4,1447.68
69.92,200,61.3,425.6,1449.19
69.79,200,57.8,428.8,1451.05
69.66,200,59.6,432,1451.91
69.54,199,59,435.2,1448.17
69.41,199,58.6,438.4,1452.14
