MotorPowerKw,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
72.37,203,58.1,790.4,1452.81
72.39,203,60.4,793.6,1450.87
72.4,203,61.4,796.8,1448.28
72.4,203,60.8,0,1452.91
72.4,203,59.5,3.2,1450.96
72.39,203,61.6,6.4,1450.63
72.37,203,60.9,9.6,1448.81
72.35,203,62,12.8,1447.91
72.31,203,60.7,16,1449.88
72.28,203,59.1,19.2,1451.3
72.23,203,62.7,22.4,1447.79
72.18,203,59.2,25.6,1449.78
72.13,203,58.6,28.8,1450.34
72.07,203,62.1,32,1450.84
72,203,61.4,35.2,1448.8
71.92,203,59.8,38.4,1451.17
71.84,202,60.6,41.6,1452.64
71.76,202,58.7,44.8,1448.91
71.67,202,59.9,48,1451.27
71.58,202,61.1,51.2,1448.16
71.48,202,58.7,54.4,1449.82
71.37,202,62.1,57.6,1450
71.27,202,60.2,60.8,1451.58
71.16,202,59.6,64,1450.64
71.04,201,60.6,67.2,1451.1
70.93,201,58.5,70.4,1450.56
70.81,201,58.7,73.6,1450.87
70.68,201,60.8,76.8,1448.74
70.56,201,61.6,80,1452.27
70.43,201,60,83.2,1448.06
70.31,200,61.3,86.4,1449.79
70.18,200,61.7,89.6,1450.34
70.05,200,59.6,92.8,1448.9
69.92,200,59.5,96,1452
69.8,200,61.4,99.2,1448.67
69.67,200,59.5,102.4,1451.1
69.54,199,60.2,105.6,1449.99
69.42,199,61.2,108.8,1448.91
69.29,199,60.5,112,1449.06
69.17,199,60.2,115.2,1451.01
69.05,199,60.1,118.4,1447.74
68.94,199,60.4,121.6,1451.2
68.82,198,57.8,124.8,1450.2
68.71,198,60.5,128,1452.82
68.61,198,59.6,131.2,1449.1
68.51,198,61.2,134.4,1450.62
68.41,198,59.6,137.6,1450.65
68.31,198,59.5,140.8,1447.27
68.22,198,59.8,144,1449.28
68.14,197,59.2,147.2,1449.73
68.06,197,59,150.4,1451.51
67.99,197,61,153.6,1448.66
67.92,197,61.2,156.8,1448.56
67.86,197,59.4,160,1449.13
67.81,197,61.1,163.2,1450.76
67.76,197,59.2,166.4,1450.12
67.72,197,58.8,169.6,1452.04
67.68,197,62.3,172.8,1450.67
67.65,197,59.8,176,1450.69
67.63,197,58.6,179.2,1452.29
67.61,197,60.9,182.4,1450.27
67.6,197,59,185.6,1449.38
67.6,197,57.6,188.8,1448.95
67.6,197,59.4,192,1450.58
67.62,197,59.5,195.2,1448.89
67.63,197,60.2,198.4,1448.37
67.66,197,59.9,201.6,1449.15
67.69,197,60.4,204.8,1449.81
67.73,197,59.8,208,1449.66
67.77,197,60.2,211.2,1449.94
67.83,197,60,214.4,1449.45
67.88,197,59.9,217.6,1450.14
67.95,197,59.7,220.8,1451.03
68.02,197,58,224,1448.89
68.09,197,57.2,227.2,1449.07
68.17,198,60.9,230.4,1450.09
68.26,198,60.6,233.6,1450.95
68.35,198,59,236.8,1448.36
68.44,198,61.4,240,1448.88
68.54,198,62,243.2,1448.54
68.64,198,61,246.4,1449.32
68.75,198,60.1,249.6,1448.25
68.86,198,58.2,252.8,1451.92
68.98,199,58.5,256,1449.54
69.1,199,61.9,259.2,1449.48
69.22,199,61.1,262.4,1450.44
69.34,199,59.7,265.6,1449.92
69.46,199,60.9,268.8,1449.54
69.59,199,60,272,1452.06
69.71,200,61.9,275.2,1451
69.84,200,60.4,278.4,1446.89
69.97,200,59.4,281.6,1447.48
70.1,200,60.8,284.8,1450.14
70.23,200,59.8,288,1451.59
70.35,200,60.6,291.2,1451.06
70.48,201,57.9,294.4,1450.1
70.6,201,59.5,297.6,1450.41
70.73,201,59.5,300.8,1448.39
70.85,201,59.8,304,1449.28
70.97,201,59.2,307.2,1449.19
71.08,201,57.9,310.4,1447.78
71.2,202,59.7,313.6,1449.85
71.31,202,61.3,316.8,1447.67
71.41,202,58.1,320,1450.67
71.51,202,61.2,323.2,1447.75
71.61,202,60.4,326.4,1450.35
71.7,202,58.9,329.6,1450.55
71.79,202,59.4,332.8,1449.14
71.87,203,59.2,336,1451.18
71.95,203,58.5,339.2,1450.23
72.02,203,61.9,342.4,1449.92
72.09,203,62.9,345.6,1452.06
72.15,203,61.2,348.8,1450.4
72.2,203,61,352,1452.01
72.25,203,61.4,355.2,1447.49
72.29,203,60.6,358.4,1449.29
72.33,203,59.7,361.6,1448.51
72.35,203,57.8,364.8,1451.44
72.38,203,61.9,368,1451.85
72.39,203,59.9,371.2,1449.83
72.4,203,61.5,374.4,1446.8
72.4,203,61.6,377.6,1447.55
72.39,203,58.2,380.8,1450.79
72.38,203,59.5,384,1450.42
72.36,203,61.3,387.2,1450.66
72.34,203,60.4,390.4,1447.7
72.3,203,60.4,393.6,1450.04
72.26,203,62.3,396.8,1450.85
72.22,203,59.1,400,1452.31
72.17,203,59.1,403.2,1452.85
72.11,203,59.3,406.4,1450.67
72.04,203,61.9,409.6,1449.99
71.97,203,60,412.8,1452.46
71.9,203,58.9,416,1449.08
71.82,202,58.2,419.2,1449.59
71.73,202,60.7,422.4,1451.75
71.64,202,60.9,425.6,1446.77
71.54,202,59.6,428.8,1447.96
71.44,202,60.6,432,1448.98
71.34,202,60.5,435.2,1451.43
71.23,202,60.2,438.4,1451.59
71.12,202,58.7,441.6,1450.07
71,201,60.5,444.8,1447.3
70.88,201,59.2,448,1450.36
70.76,201,60,451.2,1451.37
70.64,201,61.7,454.4,1451.9
70.52,201,60.4,457.6,1449.22
70.39,201,59.4,460.8,1451.08
70.26,200,59,464,1452.18
70.14,200,61.7,467.2,1449.16
70.01,200,61,470.4,1449.79
69.88,200,61.9,473.6,1449.32
69.75,200,59.2,476.8,1449.62
69.62,199,57.2,480,1449.18
69.5,199,60.1,483.2,1448.14
69.37,199,57.3,486.4,1450.77
69.25,199,59,489.6,1446.83
69.13,199,60.6,492.8,1449.82
69.01,199,59.9,496,1449.38
68.9,199,61.3,499.2,1451.17
68.78,198,60.6,502.4,1450.35
68.68,198,60.3,505.6,1449.16
68.57,198,58.9,508.8,1449.66
68.47,198,56.9,512,1449.75
68.37,198,61.4,515.2,1447.78
68.28,198,59.5,518.4,1451.65
68.19,198,58.4,521.6,1451.08
68.11,197,60.8,524.8,1453.23
68.04,197,60.6,528,1450.77
67.97,197,60.5,531.2,1447.92
67.9,197,60.6,534.4,1450.28
67.84,197,60.7,537.6,1448.6
67.79,197,59.3,540.8,1451.76
67.74,197,61.9,544,1450.01
67.7,197,62,547.2,1449.99
67.67,197,60.7,550.4,1451.39
67.64,197,60.2,553.6,1451.7
67.62,197,57.9,556.8,1447.53
67.61,197,59.1,560,1449.76
67.6,197,60.1,563.2,1447.84
67.6,197,58.7,566.4,1451.47
67.61,197,60.6,569.6,1452.47
67.62,197,57.4,572.8,1451.13
67.64,197,59.3,576,1450.18
67.67,197,60.5,579.2,1451.32
67.7,197,58.6,582.4,1450.13
67.74,197,61.5,585.6,1450.17
67.79,197,61.9,588.8,1448.8
67.84,197,61.5,592,1448.99
67.9,197,60.6,595.2,1451.5
67.97,197,58.6,598.4,1451.34
68.04,197,61.5,601.6,1450.97
68.12,197,61.1,604.8,1449.69
68.2,198,62.6,608,1450.7
68.29,198,62.4,611.2,1449.83
68.38,198,63.5,614.4,1452.18
68.48,198,60.5,617.6,1450.14
68.58,198,61,620.8,1451.64
68.68,198,61.4,624,1450.27
68.79,198,60.6,627.2,1447.49
68.9,199,62,630.4,1450.12
69.02,199,60.1,633.6,1449.79
69.14,199,57.2,636.8,1448.8
69.26,199,58.6,640,1450.73
69.38,199,60,643.2,1449.79
69.51,199,60.8,646.4,1449.39
69.63,200,62.1,649.6,1450.24
69.76,200,60.5,652.8,1450.62
69.89,200,62,656,1450.9
70.02,200,60.2,659.2,1450.32
70.14,200,58.9,662.4,1448.23
70.27,200,58.5,665.6,1449.18
70.4,201,62.3,668.8,1450.47
70.52,201,60.3,672,1450.52
70.65,201,60.4,675.2,1453.79
70.77,201,62.8,678.4,1450.46
70.89,201,58,681.6,1449.21
71.01,201,61,684.8,1450.29
71.12,202,61.6,688,1449.18
71.23,202,61.2,691.2,1447.28
71.34,202,60.3,694.4,1451.28
71.45,202,59.7,697.6,1451.1
71.55,202,59.3,700.8,1449.27
71.64,202,61.8,704,1450.87
71.73,202,58.3,707.2,1451.8
71.82,202,58.3,710.4,1449.34
71.9,203,60.4,713.6,1448.61
71.98,203,58.7,716.8,1451.29
72.05,203,59.3,720,1451.57
72.11,203,59.7,723.2,1449.91
72.17,203,64,726.4,1451.11
72.22,203,59.7,729.6,1450.41
72.27,203,60.8,732.8,1452.61
72.3,203,60.6,736,1450.88
72.34,203,58.3,739.2,1450.8
72.36,203,61.7,742.4,1450.49
72.38,203,61.8,745.6,1449.5
72.39,203,59.7,748.8,1450.38
72.4,203,60.6,752,1450.34
72.4,203,62,755.2,1450.53
72.39,203,61.3,758.4,1449.51
72.37,203,60.8,761.6,1452.36
72.35,203,59.8,764.8,1450.43
72.32,203,60.9,768,1448.29
72.29,203,61.1,771.2,1451.27
72.25,203,59.7,774.4,1449.14
72.2,203,59.6,777.6,1447.5
72.15,203,59.5,780.8,1450.39
72.08,203,60.3,784,1446.55
72.02,203,56.7,787.2,1449.61
71.95,203,61.8,790.4,1446.62
71.87,203,62.2,793.6,1447.85
71.79,202,61.4,796.8,1450.75
71.7,202,56.9,0,1449.31
71.6,202,60,3.2,1450.63
71.51,202,57.1,6.4,1448.56
71.4,202,63,9.6,1448.55
71.3,202,59.9,12.8,1451.83
71.19,202,59.2,16,1448.97
71.08,201,59.5,19.2,1449.43
70.96,201,57.5,22.4,1451.07
70.84,201,61,25.6,1450.87
70.72,201,58.6,28.8,1449.52
70.6,201,60.8,32,1449.27
70.47,201,62.7,35.2,1447.69
70.35,200,61.5,38.4,1449.74
70.22,200,59.8,41.6,1451.24
70.09,200,59.3,44.8,1451.87
69.96,200,59.6,48,1446.98
69.83,200,59.8,51.2,1449.55
69.71,200,60.6,54.4,1450.86
69.58,199,58.7,57.6,1451.92
69.45,199,61.4,60.8,1449.49
69.33,199,59.4,64,1449.18
69.21,199,61,67.2,1450.92
69.09,199,58.4,70.4,1451.37
68.97,199,56.6,73.6,1449.8
68.86,198,60.7,76.8,1450.96
68.75,198,60.4,80,1449.06
68.64,198,60.1,83.2,1452.8
68.53,198,58.8,86.4,1450.71
68.44,198,60.4,89.6,1450.81
68.34,198,59.3,92.8,1452.61
68.25,198,59.1,96,1449.67
68.17,198,59.2,99.2,1449.89
68.09,197,59,102.4,1448.96
68.01,197,57.2,105.6,1450.31
67.94,197,60.6,108.8,1450
67.88,197,58.6,112,1450.69
67.82,197,62.5,115.2,1449.8
67.77,197,60,118.4,1449.17
67.73,197,57.9,121.6,1450.3
67.69,197,60.4,124.8,1451.24
67.66,197,58.3,128,1449.88
67.63,197,61.1,131.2,1450.51
67.62,197,60.7,134.4,1450.61
67.6,197,58.4,137.6,1449.74
67.6,197,58.9,140.8,1451.76
67.6,197,60.9,144,1448.86
67.61,197,58.4,147.2,1450.39
67.63,197,61.4,150.4,1449.41
67.65,197,57.6,153.6,1449.05
67.68,197,61.5,156.8,1449.59
67.72,197,58.2,160,1449.02
67.76,197,60.7,163.2,1449.22
67.81,197,61.2,166.4,1449.16
67.87,197,59.7,169.6,1452.05
67.93,197,61.6,172.8,1449.15
67.99,197,60.2,176,1449.15
68.07,197,60.8,179.2,1450.39
68.15,197,60.5,182.4,1451.35
68.23,198,59.3,185.6,1448.44
68.32,198,61.5,188.8,1448.2
68.41,198,59.4,192,1448.33
68.51,198,60.4,195.2,1451.68
68.61,198,60,198.4,1449.44
68.72,198,61,201.6,1451.66
68.83,198,59.3,204.8,1449.79
68.94,199,60.7,208,1449.71
69.06,199,61.9,211.2,1450.62
69.18,199,62.1,214.4,1450.1
69.3,199,60.7,217.6,1452.49
69.43,199,60.8,220.8,1449.26
69.55,199,61.3,224,1447.94
69.68,200,60.7,227.2,1453.36
69.8,200,60.6,230.4,1449.55
69.93,200,59.2,233.6,1447.88
70.06,200,59.8,236.8,1450.16
70.19,200,61.4,240,1451.27
70.32,200,60.6,243.2,1449.64
70.44,201,59.1,246.4,1450.36
70.57,201,61.3,249.6,1452.59
70.69,201,60.3,252.8,1450.26
70.81,201,59.8,256,1451.3
70.93,201,59.5,259.2,1452.65
71.05,201,60.1,262.4,1451.47
71.16,202,58.7,265.6,1449.53
71.27,202,58.5,268.8,1447.42
71.38,202,59.8,272,1450.16
71.48,202,56.6,275.2,1452.11
71.58,202,61.5,278.4,1451.96
71.68,202,60.9,281.6,1446.82
71.76,202,60.2,284.8,1450.59
71.85,203,58.2,288,1451.36
71.93,203,59.1,291.2,1448.62
72,203,62.4,294.4,1450.18
72.07,203,58,297.6,1451.05
72.13,203,57.5,300.8,1449.76
72.19,203,58.5,304,1448.67
72.24,203,60.8,307.2,1449.01
72.28,203,58.9,310.4,1449.97
72.32,203,59.1,313.6,1448.07
72.35,203,58.4,316.8,1449.08
72.37,203,59.5,320,1449.26
72.39,203,60.1,323.2,1451.32
72.4,203,58.5,326.4,1450.54
72.4,203,59.8,329.6,1449.42
72.4,203,62.1,332.8,1448.17
72.39,203,59.4,336,1448.1
72.37,203,59.9,339.2,1449.31
72.34,203,60.5,342.4,1449.26
72.31,203,60.8,345.6,1448.32
72.28,203,58.3,348.8,1447.37
72.23,203,60.5,352,1450.41
72.18,203,58.7,355.2,1449.6
72.12,203,59.1,358.4,1450.96
72.06,203,59.3,361.6,1450.19
71.99,203,60.2,364.8,1449.01
71.92,203,59.9,368,1451.22
71.84,202,60.7,371.2,1450.11
71.75,202,62.9,374.4,1452.35
71.66,202,58.6,377.6,1450.27
71.57,202,58.7,380.8,1448.91
71.47,202,62,384,1450.97
71.37,202,59.6,387.2,1448.23
71.26,202,60.2,390.4,1448.81
71.15,202,59,393.6,1450.05
71.04,201,56.9,396.8,1451.25
70.92,201,61.1,400,1449.4
70.8,201,59.7,403.2,1446.8
70.68,201,58.8,406.4,1452.89
70.55,201,60,409.6,1450.37
70.43,201,57.1,412.8,1448.99
70.3,200,59.6,416,1447.82
70.17,200,62.5,419.2,1449.18
70.05,200,59.4,422.4,1451.16
69.92,200,61.6,425.6,1452.64
69.79,200,60.5,428.8,1450.46
69.66,200,59.4,432,1451.35
69.54,199,60.6,435.2,1448.01
69.41,199,60.7,438.4,1448.29
69.29,199,59,441.6,1448.82
69.17,199,59.7,444.8,1449.06
69.05,199,58.7,448,1449.39
68.93,199,60,451.2,1449.4
68.82,198,61.7,454.4,1449.26
68.71,198,58.4,457.6,1449.17
68.6,198,58.7,460.8,1446.86
68.5,198,58.8,464,1450.05
68.4,198,61.3,467.2,1451.02
68.31,198,60.9,470.4,1449.01
68.22,198,61.2,473.6,1448.22
68.14,197,60.5,476.8,1450.42
68.06,197,63.6,480,1450
67.99,197,60.6,483.2,1451.52
67.92,197,58.6,486.4,1450.45
67.86,197,61,489.6,1450.83
67.8,197,62.2,492.8,1450.42
67.75,197,60.3,496,1450.49
67.71,197,60.7,499.2,1449.46
67.68,197,60.9,502.4,1450.67
67.65,197,59.7,505.6,1449.2
67.63,197,59.5,508.8,1450.5
67.61,197,59.2,512,1451.34
67.6,197,60.3,515.2,1448.78
67.6,197,60.3,518.4,1448.34
67.61,197,63,521.6,1451.8
67.62,197,61,524.8,1447.53
67.64,197,61.5,528,1449.84
67.66,197,59.8,531.2,1449.77
67.69,197,61.3,534.4,1450.55
67.73,197,59.2,537.6,1448.37
67.78,197,62.7,540.8,1454.39
67.83,197,60.8,544,1448.5
67.89,197,61.3,547.2,1449.65
67.95,197,59.1,550.4,1450.78
68.02,197,61,553.6,1450.37
68.09,197,60.5,556.8,1448.77
68.18,198,61.9,560,1451.71
68.26,198,60.9,563.2,1449.09
68.35,198,60.6,566.4,1450.68
68.45,198,60.5,569.6,1448.36
68.55,198,59.4,572.8,1449.77
68.65,198,59.9,576,1449.63
68.76,198,60,579.2,1449.73
68.87,198,60.3,582.4,1449.96
68.98,199,59.5,585.6,1449.96
69.1,199,62.5,588.8,1449.27
69.22,199,61.1,592,1449.07
69.34,199,60.7,595.2,1448.52
69.47,199,60.8,598.4,1449.38
69.59,199,58.8,601.6,1450.72
69.72,200,59.1,604.8,1450.01
69.85,200,59.4,608,1449.84
69.98,200,59.3,611.2,1449.4
70.11,200,59.1,614.4,1449.96
70.23,200,62.3,617.6,1451.3
70.36,200,59.2,620.8,1450.42
70.49,201,60.2,624,1447.65
70.61,201,60.4,627.2,1449.98
70.73,201,60,630.4,1451.82
70.86,201,59.8,633.6,1450.72
70.97,201,60.6,636.8,1448.06
71.09,201,60.7,640,1451.05
71.2,202,58.2,643.2,1447.52
71.31,202,62.2,646.4,1450.16
71.42,202,60.7,649.6,1453.5
71.52,202,59.5,652.8,1451.49
71.62,202,61.2,656,1450.09
71.71,202,58.9,659.2,1453.76
71.8,202,60.4,662.4,1447.11
71.88,203,63,665.6,1452.02
71.95,203,62.6,668.8,1448.64
72.03,203,60.1,672,1450.96
72.09,203,60.6,675.2,1447.69
72.15,203,61.9,678.4,1449.4
72.21,203,57.5,681.6,1450.58
72.25,203,61.1,684.8,1450.78
72.29,203,61.1,688,1448.65
72.33,203,59.6,691.2,1449.78
72.36,203,60.3,694.4,1448.74
72.38,203,61.8,697.6,1449.85
72.39,203,58.8,700.8,1450.37
72.4,203,58.6,704,1448.39
72.4,203,59.1,707.2,1448.98
72.39,203,58.7,710.4,1450.52
72.38,203,60.1,713.6,1450.4
72.36,203,58.8,716.8,1452.58
72.33,203,62.1,720,1450.37
72.3,203,60.5,723.2,1448.62
72.26,203,61.7,726.4,1451.39
72.21,203,61.4,729.6,1451.75
72.16,203,60.5,732.8,1449.92
72.1,203,61,736,1449.71
72.04,203,59.3,739.2,1448.08
71.97,203,56.8,742.4,1451.34
71.89,203,57.9,745.6,1451.29
71.81,202,59.5,748.8,1451.05
71.72,202,60.3,752,1447.54
71.63,202,62.5,755.2,1446.47
71.54,202,61,758.4,1449.99
71.43,202,62.1,761.6,1451.05
71.33,202,57.6,764.8,1450.31
71.22,202,59.1,768,1447.01
71.11,202,59.9,771.2,1450.39
70.99,201,61,774.4,1449.66
70.88,201,61.5,777.6,1452.11
70.76,201,57.4,780.8,1450.12
70.63,201,61.6,784,1450.59
70.51,201,59,787.2,1450.66
70.38,201,59.1,790.4,1449.93
70.26,200,57.5,793.6,1448.17
70.13,200,61.8,796.8,1448.99
70,200,59,0,1448.41
69.87,200,59,3.2,1450.91
69.74,200,60,6.4,1448.22
69.62,199,60,9.6,1447.42
69.49,199,57.1,12.8,1450.8
69.37,199,57.6,16,1450.42
69.24,199,59.8,19.2,1450.63
69.12,199,62.7,22.4,1449.64
69.01,199,58.5,25.6,1448.55
68.89,198,58.9,28.8,1449.95
68.78,198,61.5,32,1449.7
68.67,198,58.6,35.2,1449.67
68.57,198,58,38.4,1451.16
68.46,198,60.9,41.6,1451.83
68.37,198,61.4,44.8,1447.69
68.28,198,58.2,48,1449.23
68.19,198,60.7,51.2,1449.98
68.11,197,60.7,54.4,1451.18
68.03,197,58.4,57.6,1450.76
67.96,197,61,60.8,1450.27
67.9,197,61.3,64,1449.67
67.84,197,60.5,67.2,1448.14
67.79,197,61.7,70.4,1448.88
67.74,197,62.5,73.6,1450.02
67.7,197,58.9,76.8,1449.4
67.67,197,59.1,80,1449.57
67.64,197,59.3,83.2,1449
67.62,197,59.9,86.4,1449.73
67.61,197,58.9,89.6,1447.84
67.6,197,58.6,92.8,1449.58
67.6,197,60.4,96,1450.87
67.61,197,58.7,99.2,1450.86
67.62,197,61.7,102.4,1451.67
67.64,197,59.1,105.6,1449.08
67.67,197,59.9,108.8,1452.68
67.71,197,61.9,112,1448.24
67.75,197,60.2,115.2,1448.92
67.79,197,60.6,118.4,1452.42
67.85,197,60.2,121.6,1451.59
67.91,197,59,124.8,1452.43
67.97,197,59.9,128,1450.02
68.05,197,58.9,131.2,1451.63
68.12,197,59.7,134.4,1448.45
68.2,198,58.2,137.6,1448.15
68.29,198,59.3,140.8,1452.65
68.38,198,60.5,144,1450.61
68.48,198,60.4,147.2,1450.45
68.58,198,61.3,150.4,1449.83
68.69,198,59.2,153.6,1447.34
68.8,198,58.3,156.8,1452.41
68.91,199,60.8,160,1450.65
69.03,199,59,163.2,1448.57
69.14,199,62.3,166.4,1448.99
69.27,199,59.2,169.6,1449.73
69.39,199,59.4,172.8,1451.19
69.51,199,60.9,176,1452.39
69.64,200,60.3,179.2,1448.85
69.77,200,60.9,182.4,1450.85
69.89,200,61.6,185.6,1448.69
70.02,200,60.2,188.8,1451.19
70.15,200,61.2,192,1449.44
70.28,200,59.9,195.2,1451.28
70.41,201,58.5,198.4,1450.02
70.53,201,60.1,201.6,1447.69
70.66,201,58.3,204.8,1449.22
70.78,201,62.3,208,1449.77
70.9,201,60.5,211.2,1452.12
71.02,201,59.6,214.4,1450.77
71.13,202,59.3,217.6,1450.89
71.24,202,59.9,220.8,1450.67
71.35,202,60.2,224,1449.03
71.45,202,59.2,227.2,1448.03
71.55,202,61,230.4,1453.11
71.65,202,56.4,233.6,1452.9
71.74,202,59.1,236.8,1449.8
71.82,202,57.6,240,1451.22
71.91,203,59,243.2,1448.57
71.98,203,60.3,246.4,1450.43
72.05,203,59,249.6,1448.9
72.11,203,60.6,252.8,1452.37
72.17,203,62.1,256,1449.93
72.22,203,61.1,259.2,1449.79
72.27,203,59.4,262.4,1449.64
72.31,203,59.8,265.6,1452.1
72.34,203,59.7,268.8,1451.94
72.36,203,60.5,272,1452.26
72.38,203,60.6,275.2,1450.43
72.39,203,61,278.4,1450.27
72.4,203,60.1,281.6,1450.46
72.4,203,59.9,284.8,1450.78
72.39,203,58.4,288,1450.6
72.37,203,60.3,291.2,1449.42
72.35,203,61.3,294.4,1450.07
72.32,203,58.2,297.6,1447.45
72.29,203,60.7,300.8,1448.68
72.25,203,60.2,304,1447.42
72.2,203,60,307.2,1449.2
72.14,203,62,310.4,1449.66
72.08,203,62.3,313.6,1448.72
72.01,203,61,316.8,1450.56
71.94,203,56.9,320,1448.17
71.86,203,60.3,323.2,1448.61
71.78,202,58.8,326.4,1450.49
71.69,202,61.9,329.6,1449.08
71.6,202,61,332.8,1451.83
71.5,202,59.8,336,1448.72
71.4,202,58.9,339.2,1450.07
71.29,202,59.8,342.4,1448.52
71.18,202,60.3,345.6,1452.5
71.07,201,59.4,348.8,1449.71
70.95,201,60.6,352,1449.86
70.83,201,60.9,355.2,1449.86
70.71,201,59.7,358.4,1450.31
70.59,201,60.9,361.6,1449.57
70.46,201,61,364.8,1449.09
70.34,200,61.2,368,1451.69
70.21,200,58.1,371.2,1451.94
70.08,200,59.2,374.4,1450.29
69.95,200,59.5,377.6,1450.61
69.83,200,60.8,380.8,1450.98
69.7,200,60.9,384,1450.09
69.57,199,61.3,387.2,1449.58
69.45,199,61.1,390.4,1450.89
69.32,199,59.1,393.6,1450.98
69.2,199,61.6,396.8,1449.8
69.08,199,61.5,400,1447.63
68.96,199,62.5,403.2,1452.57
68.85,198,59,406.4,1452.79
68.74,198,61.5,409.6,1448.02
68.63,198,59.9,412.8,1450.84
68.53,198,60.8,416,1448.56
68.43,198,59.5,419.2,1449.37
68.34,198,58.7,422.4,1449.62
68.25,198,58.2,425.6,1449.88
68.16,198,60.8,428.8,1447.05
68.08,197,59,432,1448.96
68.01,197,59.9,435.2,1449.51
67.94,197,58.7,438.4,1451.32
67.88,197,59,441.6,1450.13
67.82,197,60.8,444.8,1451.31
67.77,197,59.9,448,1450.16
67.72,197,58.2,451.2,1449.96
67.69,197,60.7,454.4,1450.86
67.66,197,61.8,457.6,1450.61
67.63,197,59.6,460.8,1449.43
67.61,197,59.7,464,1450.91
67.6,197,60.1,467.2,1449.57
67.6,197,59.8,470.4,1451.44
67.6,197,60.7,473.6,1448.28
67.61,197,60.4,476.8,1449.76
67.63,197,60.7,480,1450.2
67.65,197,62.9,483.2,1452.68
67.68,197,59.8,486.4,1448.81
67.72,197,61.7,489.6,1446.91
67.76,197,61.2,492.8,1449.59
67.81,197,60.3,496,1448.73
67.87,197,60.4,499.2,1449.89
67.93,197,59.3,502.4,1452.5
68,197,61.6,505.6,1449.7
68.07,197,60.9,508.8,1450.63
68.15,197,60.6,512,1450.38
68.24,198,58,515.2,1451.98
68.32,198,58.2,518.4,1450.19
68.42,198,59.7,521.6,1448.05
68.52,198,60,524.8,1448.91
68.62,198,59.3,528,1452.04
68.73,198,58.4,531.2,1451.6
68.84,198,60.1,534.4,1449.29
68.95,199,59.5,537.6,1449.93
69.07,199,59.2,540.8,1452.44
69.19,199,58.2,544,1451.2
69.31,199,60.1,547.2,1451.47
69.43,199,56.8,550.4,1449.94
69.56,199,59.8,553.6,1448.54
69.68,200,58.6,556.8,1451.88
69.81,200,60,560,1449.35
69.94,200,60.2,563.2,1450.17
70.07,200,58.7,566.4,1450.09
70.2,200,61.7,569.6,1449.51
70.32,200,60.2,572.8,1452.65
70.45,201,59.7,576,1449.35
70.57,201,58.5,579.2,1451.82
70.7,201,59.4,582.4,1448.74
70.82,201,56.9,585.6,1449.9
70.94,201,61.7,588.8,1451.07
71.06,201,58.1,592,1450.39
71.17,202,60.8,595.2,1450.51
71.28,202,62.4,598.4,1450.15
71.39,202,61.7,601.6,1451.55
71.49,202,61.3,604.8,1452.85
71.59,202,61.1,608,1449.25
71.68,202,59.6,611.2,1448.5
71.77,202,58.9,614.4,1451.37
71.85,203,57,617.6,1450.64
71.93,203,59.9,620.8,1447.01
72.01,203,60.7,624,1451.06
72.07,203,58.4,627.2,1447.3
72.13,203,57.5,630.4,1448.57
72.19,203,58.9,633.6,1451.05
72.24,203,62.1,636.8,1451.12
72.28,203,60.7,640,1448.43
72.32,203,60.1,643.2,1449.1
72.35,203,59.4,646.4,1450.1
72.37,203,59.2,649.6,1450.47
72.39,203,58.8,652.8,1449.06
72.4,203,59.9,656,1450.77
72.4,203,59.9,659.2,1451.16
72.4,203,60.1,662.4,1448.76
72.38,203,60.2,665.6,1449.83
72.37,203,60.7,668.8,1451.57
72.34,203,60.6,672,1449.1
72.31,203,63.7,675.2,1452.08
72.27,203,60.1,678.4,1450.5
72.23,203,60.1,681.6,1449.49
72.18,203,58,684.8,1449.07
72.12,203,56.9,688,1448.07
72.06,203,61.5,691.2,1449.7
71.99,203,59.2,694.4,1450.35
71.91,203,60.8,697.6,1451.93
71.83,202,59,700.8,1450.67
71.75,202,62.6,704,1450.7
71.66,202,60.7,707.2,1447.61
71.56,202,60.4,710.4,1447.17
71.47,202,60.4,713.6,1448.85
71.36,202,60.9,716.8,1449.93
71.25,202,61,720,1450.2
71.14,202,57,723.2,1449.7
71.03,201,61.6,726.4,1449.89
70.91,201,60.6,729.6,1447.77
70.79,201,61,732.8,1450.56
70.67,201,60.7,736,1450.89
70.55,201,59,739.2,1449.59
70.42,201,59.2,742.4,1448.31
70.29,200,60.2,745.6,1449.91
70.17,200,57.7,748.8,1450.15
70.04,200,60.9,752,1449.79
69.91,200,59.3,755.2,1453.07
69.78,200,58.6,758.4,1447.63
69.65,200,59.8,761.6,1450.44
69.53,199,61.4,764.8,1450.78
69.4,199,61.1,768,1450.45
69.28,199,63.5,771.2,1448.85
69.16,199,58,774.4,1451.49
69.04,199,60.2,777.6,1451.81
68.92,199,60.2,780.8,1451.41
68.81,198,60.4,784,1447.52
68.7,198,59.7,787.2,1450
68.6,198,61.2,790.4,1449.98
68.49,198,61,793.6,1449.72
68.4,198,60.9,796.8,1451.25
68.3,198,59.4,0,1448.94
68.21,198,60.5,3.2,1447.75
68.13,197,61.6,6.4,1451.62
68.05,197,60.3,9.6,1446.54
67.98,197,58.8,12.8,1451.01
67.92,197,58.9,16,1451.4
67.85,197,55.7,19.2,1451.18
